[ 2012-10-23T09:38:40+08:00 ] /yconfig/ | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T11:46:07+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T11:46:07+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T11:46:07+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T11:46:07+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T11:46:07+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T11:46:07+08:00 ] /yconfig/index.php/Category/edit/id/36/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000869s ]
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000237s ]
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000335s ]
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000180s ]
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000123s ]
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000164s ]
[ 2012-10-23T11:46:11+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000841s ]
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000071s ]
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000352s ]
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000071s ]
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000058s ]
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000067s ]
[ 2012-10-23T11:46:13+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001004s ]
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000086s ]
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000459s ]
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000067s ]
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000057s ]
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000064s ]
[ 2012-10-23T11:46:59+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/ | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000969s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/ | SQL: SELECT * FROM `y_account` WHERE ( `id` = '2' ) LIMIT 1  [ RunTime:0.000219s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/ | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000569s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000721s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000188s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000114s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000217s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001228s ]
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [2] mysql_connect() [<a href='function.mysql-connect'>function.mysql-connect</a>]: Access denied for user 'xiaoluo'@'localhost' (using password: NO) CommonAction.class.php 第 125 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  account_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 15 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: isConnect 196c657f8b82048b1beeb0f9599f5fdc.php 第 50 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 105 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined variable: moduleList 196c657f8b82048b1beeb0f9599f5fdc.php 第 211 行.
[ 2012-10-23T11:51:23+08:00 ] /yconfig/index.php/Index/left | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 278 行.
[ 2012-10-23T11:52:06+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001174s ]
[ 2012-10-23T11:52:06+08:00 ] /yconfig/index.php/Account/edit/id/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000257s ]
[ 2012-10-23T11:52:06+08:00 ] /yconfig/index.php/Account/edit/id/16 | NOTIC: [8] Undefined variable: langList 196c657f8b82048b1beeb0f9599f5fdc.php 第 105 行.
[ 2012-10-23T11:52:06+08:00 ] /yconfig/index.php/Account/edit/id/16 | NOTIC: [8] Undefined variable: moduleList 196c657f8b82048b1beeb0f9599f5fdc.php 第 211 行.
[ 2012-10-23T11:52:06+08:00 ] /yconfig/index.php/Account/edit/id/16 | NOTIC: [8] Undefined index:  tab_id 196c657f8b82048b1beeb0f9599f5fdc.php 第 278 行.
[ 2012-10-23T11:52:08+08:00 ] /yconfig/index.php/Account/saveWebsite | ERR: (ThinkException) 没有定义数据库配置
[ 2012-10-23T11:52:11+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001226s ]
[ 2012-10-23T11:52:11+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000103s ]
[ 2012-10-23T11:52:11+08:00 ] /yconfig/index.php/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000440s ]
[ 2012-10-23T11:52:11+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY id desc [ RunTime:0.000073s ]
[ 2012-10-23T11:52:11+08:00 ] /yconfig/index.php/Index/main | NOTIC: [8] Undefined variable: where IndexAction.class.php 第 28 行.
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_account` LIMIT 1  [ RunTime:0.000057s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Index/main | SQL: SELECT * FROM `y_account` ORDER BY `id` desc LIMIT 0,20  [ RunTime:0.000067s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Index/main | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Account/edit/id/16/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000883s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Account/edit/id/16/tab_id/test2 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000068s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Account/edit/id/16/tab_id/test2 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000451s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Account/edit/id/16/tab_id/test2 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000172s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Account/edit/id/16/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000262s ]
[ 2012-10-23T11:52:12+08:00 ] /yconfig/index.php/Account/edit/id/16/tab_id/test2 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 11 ) ORDER BY ordernum desc [ RunTime:0.000256s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000973s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000085s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000460s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '21' ) LIMIT 1  [ RunTime:0.000270s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000062s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000085s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000138s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000268s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/21/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000851s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000070s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000461s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '22' ) LIMIT 1  [ RunTime:0.000185s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000059s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000067s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:16+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000062s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/22/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000731s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000067s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000316s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '27' ) LIMIT 1  [ RunTime:0.000178s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SELECT `modules` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000058s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` IN ('36','19','20','21','22','23','27','37') ) ORDER BY ordernum desc [ RunTime:0.000068s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000055s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000063s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/27/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/23/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.001019s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/23/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000089s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/23/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000472s ]
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/23/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:17+08:00 ] /yconfig/index.php/Category/edit/id/23/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '23' ) LIMIT 1  [ RunTime:0.000242s ]
